179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
179.9999, 114.099, 180, -113.2387, 5.499163E-05, 89.1397, 45 | null | 0
178.9181, 95.00012, 167.9512, -125.2308, -30.20585, 123.3057, 45 | null | 0
179.0202, 95.05495, 167.9876, -125.2512, -30.27713, 123.2422, 45 | null | 0
179.1058, 95.10084, 168.0175, -125.2617, -30.30972, 123.1772, 45 | null | 0
179.0953, 95.11305, 168.0163, -125.2725, -30.2764, 123.1679, 45 | null | 0
179.0966, 95.13026, 168.0225, -125.2841, -30.2659, 123.1417, 45 | null | 0
179.0866, 95.16269, 168.0321, -125.3152, -30.2603, 123.1129, 45 | null | 0
179.1154, 95.21819, 168.0478, -125.3615, -30.28295, 123.0978, 45 | null | 0
179.1959, 95.26435, 168.0828, -125.3669, -30.31157, 122.9939, 45 | null | 0
179.2722, 95.3372, 168.0984, -125.3853, -30.22219, 122.8951, 45 | null | 0
179.3463, 95.37354, 168.1256, -125.397, -30.28315, 122.8212, 45 | null | 0
179.2967, 95.37797, 168.1252, -125.4216, -30.26377, 122.7104, 45 | null | 0
179.3004, 95.39402, 168.1252, -125.4436, -30.25712, 122.7, 45 | null | 0
179.3779, 95.43501, 168.1564, -125.4687, -30.32703, 122.623, 45 | null | 0
179.6358, 95.55135, 168.2347, -125.5106, -30.49378, 122.4583, 45 | null | 0
179.6571, 95.57053, 168.2403, -125.5248, -30.5024, 122.4323, 45 | null | 0
179.5884, 95.57887, 168.2201, -125.5621, -30.44868, 122.4327, 45 | null | 0
179.5863, 95.61563, 168.2251, -125.6247, -30.51218, 122.431, 45 | null | 0
179.666, 95.69538, 168.2496, -125.7183, -30.65047, 122.4029, 45 | null | 0
179.7172, 95.73209, 168.2618, -125.7543, -30.6741, 122.356, 45 | null | 0
179.8223, 95.79763, 168.2924, -125.8248, -30.74252, 122.2341, 45 | null | 0
179.8625, 95.84272, 168.313, -125.8931, -30.82874, 122.1972, 45 | null | 0
179.8888, 95.86996, 168.3246, -125.9303, -30.84829, 122.1639, 45 | null | 0
179.9917, 95.94064, 168.3653, -125.992, -30.85492, 122.1016, 45 | null | 0
-179.8746, 96.0281, 168.4037, -126.0694, -30.91176, 122.0914, 45 | null | 0
-179.6509, 96.1694, 168.4911, -126.2018, -31.11522, 122.0398, 45 | null | 0
-179.5116, 96.22263, 168.544, -126.2291, -31.20257, 121.9609, 45 | null | 0
-179.4034, 96.27855, 168.5807, -126.2758, -31.16721, 121.9132, 45 | null | 0
-179.4054, 96.33037, 168.5708, -126.3666, -31.1031, 122.0133, 45 | null | 0
-179.2747, 96.43918, 168.6223, -126.5305, -31.15979, 122.1188, 45 | null | 0
-179.0057, 96.54671, 168.7154, -126.6289, -31.28574, 122.1134, 45 | null | 0
-178.4571, 96.71227, 168.9054, -126.7342, -31.58618, 122.031, 45 | null | 0
-177.5775, 97.04648, 169.1243, -126.996, -31.95224, 122.3062, 45 | null | 0
-177.1222, 97.18964, 169.2336, -127.1238, -32.18961, 122.4792, 45 | null | 0
-176.2608, 97.3191, 169.504, -127.2543, -32.85195, 122.5149, 45 | null | 0
-175.953, 97.30444, 169.5905, -127.3369, -33.22104, 122.5878, 45 | null | 0
-175.3544, 97.41813, 169.6431, -127.6649, -33.81026, 123.0735, 45 | null | 0
